"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2022-04-17","10:23:20","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004370307230|20220413074811|1.75||EtnJvvI4TRWUd5/QsAaHCcxzV0CMw3OdehD4fIThVS7v0XzCGdmiWIoLxIqd3cbL7Z5MABc8xyBIZf0KEYflYTjQCQaoyl4TmChPiTqA5UfsTaFZgpHBV4hlSnLftb8AcKZYOCquscZ6W0KsBhcadMtpmuEkEFB+oWgHReMwNMs8lnpsB7QBHKWyfckihFWjg6SUi4TxEvVd5Calp2a5CrSH1NXKB5dsBpNGODcveZbWy8lUEBnHxgVp2VryNUMz858zGRqfBPrbYxJcsf/YtLDs8r4G9eM1dvHII5LZxnt/WfgCIXQd9Ex2L8JUBeY4xVfK8w4TTjelMU50xuHNgA==","","0","2022-04-17","13:23:20","{""ec"":""L""}"
"2022-04-17","10:23:24","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970114405900978|20220409142311|75.29||QW0Idc/heXy/OhTYX1+YY4hCHNu/MR/56RD0YaAXbcTkMtWE19I/NTM3NzzoLOlC5/PYgYWvGZfAFlPfe/aWM8ZvM7UQli/9G9FFNDmGENwGkAx+nfuom7HAdBUwrBtueyez9iEilbu6Jgwne8V0cCOtjz2C59gUgmkiWKdPBjhdykDfB+DGE6+4jNPcE0l3Xw49UFLNzPAHevlXUvRtoDddYt7WQic3XW1orQ86InIJBkLZh9TOH/5Eio3xS/aGRvUhQoFhxoEZ5iu06o3743LY+z8zcjHaQizdD47c3qLB7VN7fzBCkTvMVMgy5ZhgAZY985K+SOn2DIvXH6DfrA==","","0","2022-04-17","13:23:24","{""ec"":""L""}"
"2022-04-17","10:23:29","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004417218840|20220413075132|18.19||VQDiPkbPT8pfwQFSTU4OFjbF2lw9pihrf1sm1EHf+eLVjsH5LzooR5STfq1SePf+uQ/D/DlWyoic575nFxtQ8RuoR8qs/8qFo0HGFQpNk+9HaWCZ9/tQ0yR4B4dAbafEtZgEc4thbG+dvIekNqnhjmZVzjueP5kOtkdMo/f4DiY9GpVZGTII5jxDI6RSDAAr4Bo5OLs84gt/EW44bQ6HjCE9nCVMz9BUP02k0sk8cBBVK9VGp2i4h0bj3GoywiwtHTtjKAe1eG0FFN+9ZG4lYJxGMcNWiuzf2Z6SGYrLHsYCnI7iRvbMiU642XzSRNXT/MIxsq4/1/fycm+wli54JQ==","","0","2022-04-17","13:23:29","{""ec"":""L""}"
"2022-04-17","10:23:46","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004457781383|20220413075938|5.25||omOmu+iO5O2hBwAUOryXeQFE9Ineq3fax8UonvI5OIJB3+pLSTapg8KE82C8jqvavxy5Xjd+PUrzu6JBTLmmJQwvZ5lI/Pal/bE6AmKGwmQ2xTIr2IaH33fsDm7UzV1YVE1M7vmycB2Ve6aFg+yLjUOVY94tAKzQxzSRHCyR27ygiGiqKci85hhq/niw2YmVdhkgSr+sRaVuJd1ZmbHZWR0js97qN+r+DA5iiZ0TiBR/T76QAnn8LkR9h+ybl2GYKiIXMkoMOYFCdS9pT1hr2VLeqJnFWFs5upEV04XdmjlbVpTct3Gnor+NrdP4pwhsgu7A05+b0iGnacyqgTnJHg==","","0","2022-04-17","13:23:46",""
"2022-04-17","10:23:51","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004534247692|20220413081803|32.18||TldzRu+xyarTHw4MbI5UxSKAc5FAo8c4RTjdkWUWTDW9ug2nY4rO1l+lnt/+BSlOeROxP2nx+om/4GmCxPUEu7rzmtRGUM4wTwzGtjmkQnPrxjMR9/ex91vdwwn1JrDatA6aBCp0kwm53LpSVqAgKWoXp9arsGyeFQN9I1q8YaWk5mJYKJHFIZmSSBemuGitAj6biZZnXMSc7RkMQRYmLqPe+FR78di0brDo4g3kcNfbV+/3Nws/9MnFcEbmmbys5/q4KwPHsste3j4+j0sEXD4CoHhWKSCKUOtQfsU/kCrAFm/PJPWA8eiYpioCSQKZQXGZWtkpMiQmEmindm4rjg==","","0","2022-04-17","13:23:51","{""ec"":""L""}"
"2022-04-17","10:23:56","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004582383703|20220413083213|14.23||E4zUKuoeQLib4kFIIhPkbl2gksBdwwp9mw/+qQN/Ym4IJXJOf6Qix/EXQWH8ahfRPPrj1uWSOGc6TDDYAu2A4sYy+NXCebezcLstLPnhgOJQI0VZs0UOpocETI8hj/2jqRXS/0vmGVeGh2ZSNMTIHXyXJbltcsJS3kDlZvJpALlmISbpmtT4EBjWYCFULzfq/z21qYFrM087+xEGXNje5u7m0cZ1cyHRSsdrGBDw96ZvUtwMQcxb15lMvUB1NBM4Kh/agCg7QQIVCqn2g+GKb9h7N+S0qNq4llhU7imieceufIwbrP7tnkD2xijj+1MtJhwt3qY5S0WLPgcezp/btg==","","0","2022-04-17","13:23:56",""
"2022-04-17","10:24:00","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004596666265|20220413083308|5.25||8R7TPSqZIBuGDFSPkqDfeE99OWKdxFO66s5RSbE0t2VG3R6l70Th+2aGX0ETlNM2TabHoxRmDj9c402/wY/chi5iELJD/I/Tcpn7h5azChb+SdMNJ51koNeoKZobRWLHiUqVw1nR1bOhlWAFjMbw51ieK5rc6UofCUob+Lvp84OhTyGKoeLwGQ9GI4oTP1NQQ5ayOMaK9kdqlIge66vF9uAdiArclU000dlDkFL5LLpJIPJFQ2b4AhPgoBka39pYKwNcrTJE8ALR2GghO9IK6/hA3b9Af7HQyHJxg0ql7z0kB5zkyazTgqhsJf268Ch9VyCtVHJ93v3aYlq9eR2K4w==","","0","2022-04-17","13:24:00",""
"2022-04-17","10:24:07","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004495958090|20220413080959|2.59||ESB2nNVmVdpyq4g6JUtQ9q3LKQYBMMLnMndqIYJ3ZnYoYzE2E13kUOb+nKQ0bkMIFOGxTAlQ3gx3OWqULqTdU3WvaShvSHuDyfzfivoLJFJx4AB8aVH9gPADGOnMVhwelRQBjbqhtMFigJaVmSPUZUMIRaXXEtNIFQ3YncKtOR+j5wQj26ybm7+EAldFHjEJNDaKl5xjv18tUkKepgraiLcDw8OM0Hc4N6Y67aQcIl7ICqlVrmM4vE6G3t9H7x1FGvGI6HtW0fBqa7mrHb6af2KM10uBkr5HLrtgHlw9/YsWHejZR3hpcnbq0dgdXozAQ3dcmNr+QECmfVbmLr68WQ==","","0","2022-04-17","13:24:07","{""ec"":""L""}"
"2022-04-17","10:24:11","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004527167409|20220413081629|19.17||0objxYUV+cV86slzc7CtTbOmzDhoFzhtprhh0wd9qPAxyrwi0zpCgwYVybC/kfUJYnOp5KDg8TDbwheY4lIzWdveIgxlzkB4+kWGPlqqW+75+hB0TAKIMDa9ZyH8s3hPtvFlXBxQUloc4k4JP7bXw7s5Jkf5rvZWuT757Cl8+e/IokgblxPGrHuS4askjEqtu+BLbpR2Pb6SKLlx577CCkPtJbaukfZXxivpdGMkxQYHJpOJaEdf9wBcJER/kMYW5uMk5IXniLX3+I01meZi68zCVGKo0pN9YuHIK60KdOmLjZG0XfHKW18cScX7YUMwA5k9KR5LZ7PyN2ZmtcN4Jg==","","0","2022-04-17","13:24:11","{""ec"":""L""}"
"2022-04-17","10:24:16","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004467334401|20220413080402|2.99||LGyNLfjABk5P8+HUycispMIViR7aLONwKiVqRBWArwuIKhbVM12quaYInAFPbhi7qbvq8PV4QYKKHt7nNhKGyJ2DNPq+5IJ9cXxUg+MdNoAbld0D7jVDCiBQksebaNEeTtGtlY3VJK6kyqbb5ryfP9SKkL2nzS+CAF9FMBGGaK/AV8TB7RCaxDvsAFwcYy3QWSe++pdmqyHNhISPKj4cj7aq+X2/R8Y5+9UtnXlmrJcFoAKqXV3pumi05MLuNzJ/hXecQU0dqXh6ypJbs/ES00WbF9rxJ6MV5AZ8b4nvWyOLameX1clQN6yL4m46AQm9Lj3WOweJdFjFqaAEPTfIUg==","","0","2022-04-17","13:24:16","{""ec"":""L""}"
"2022-04-17","10:24:21","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004482276840|20220413080926|2.99||yg/YByGioe+yUIqyZyS5XZ/CQlgqxchNRLbTXtRpMUVNHuOc40gFEvRBzdRqUjKWMTkB2JGvQTO414hB8b9VtGKAD2hK1nZsr9Fh9cCi+FudBlvDeiROUTDZxCMSBQWvniYBHyGvGXJ7Bt9Xzvhe1kwvSzbcGOVqy8/ByDeuPdymwYEraP+72Dkhy12gFU5rrdjyLRbY7zIkYpfPkL2E0ODNMuzJxFmjZWZDTeN+7co3X2FyqC/soGd7VNRsaWHGOp9Sdl1mtisWvX4uy3LNvPckzOyQLRxFlT0gjq8HKUDfDTAOyyxSuym+3Ugjh/sxLen9AOjygyEAbomqESlnFg==","","0","2022-04-17","13:24:21","{""ec"":""L""}"
"2022-04-17","10:24:27","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004479873507|20220413080635|2.49||LntNh3xLcxxAq6HJTg54CYonNTPWJOHK3whPCUzyZQFqllKVq31nvMgZ2+FmBh2I+NkfaG85Ka5+VU/X9J9/o5nfkabjDQl8LNWLi4cD9OEHZzP1Gj7DtsZ13nCQK7EtTTwcSwG0AnbGLRon/PBthA1OrgPb42BkxG54nMvy+Msdl5NdKCKG5wWtGi+eUeJOvTVXhdeZVkPw/yoR0xxIgzkWjLWgpdsk16H3lFMNVjzz6/GtKyi2nyrxssL92RIgvsZc4arMl+UMCfpp4aRnsA6u+KYOuCbVC6+hOuHCXTfpZ0QfH+p9myIA/3PaL8DbwaotmnxjCNEYZZWjdXFwaA==","","0","2022-04-17","13:24:27","{""ec"":""L""}"
"2022-04-17","10:24:33","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004445684345|20220413075335|5.87||cQBbFDNUNCh9r6AsEJS5rMM5l82oo+QOOwFC1US9pgYepYkuFyhIStjz/iy2PVAl2IvSRiKrhshlJ1Avh1Uj8AUFEgBC3s4glCHtN3tEnsMqCrPxSuPaFTSLM4ukQd3oKT0/fwsMV/LvOvDqP/jMicGprMnfScwZmLOjFqposmZu8nqRtdpZuZSN+VvCWC4qlztGmblqKliUsGpTUEEeqT90EoqqF6AxCU0hdmHZTtX5Gl62CBoHCa4fOkHTa5Ty7iu5QkLJ1MrU4GETdLq5CiRvdncVo/drW/joMRu7Sv4ogCfFfJHSH2Pc0JzLHE8y3H4dgcIBq+DMifx0/Cf5SA==","","0","2022-04-17","13:24:33","{""ec"":""L""}"
"2022-04-17","10:24:38","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004667835692|20220413085109|24.68||kYNYIN1ZPSxxc4E+HijLJV6CV1ysJdvfBIKbSwzXzhhY8ce63wCl8In4ykE8FxmZ/Ou514LWtm9UiCQNPoorcygUXoLBiFWbL+FD1cRnN/8c095E3zCut+xCQ2NNImxuQdk+5K2f12e2DDxTZgUZY4f95F6OHdZZ7n0z9OKVlX2X1ua8S1MalEmzSZyZlGzkgMtMZgslE2BA1/+rScC4ZY0s5NDYS4AKl+qKC0ohHACZLyiG7iJTwYzqkK32CJsn8vPn7R4V2Zo3I5I0htD/v1terHXo6rCkZUVc9KUg+wtPuRCvKBF7jvPNAdHpZIA3PyRp0wLs/6ZNbjHdIV+VKA==","","0","2022-04-17","13:24:38","{""ec"":""L""}"
"2022-04-17","10:24:46","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004689275622|20220413085415|12.20||5j+TIK6QcXecwBkC47UItmf0M8Jz/PyYR2VASmmWDvqkS84s6KyBMBxv3L6r3fSKh6AASaH0fWcPZn4wglvsvifVybULht+XihhMipD5tIj/avSycRCHDhHPyMxbIpSPn1xFPbflTxeEtB4jyR6nmKx5oQp7N6AwEF3W8+C0gzVmR+RoJieCXDPLJ47OtnRpdyZYGkbCNdcbbcHd9/v/vsVaTe0Ajykz3bgxLqDsyhTcApdoxKCOHYsniAvYMI6THeUHF7LtgtlurNjUXWdVBSeZ/RTzYvaJM1+ipZ1ujIAaE6/X2NR7Mc0XFFd4bKngaelQo5hoXQ1L2dxdnkTL8A==","","0","2022-04-17","13:24:46",""
"2022-04-17","10:24:51","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004641842063|20220413084359|6.03||39CtPxs8ZQ3N4/Blbg7E9qPml7p8DfFnIvkDkLp46zYfZ1nPb17Svt24w9yyH2qbcpc/kta4CP4ivX8iDP41fguSCvaAa4qmsNEIpbBFCAzZpPtBdb8G64DMZBpYSYBNK/1oFV/02+WeLs/wiAsFZwEYDbJwcIu718feZ9lsczyC88tmF8/rBtcSkElfxPKzpYHIsPAu+tsTeKqfk2JJHkmNRjgOMFAgf4qzCqsQq5DcXWMwEROVI7VQgBdCuLCDyfUylqcG31G8py55J8ZS/RY5q787CqbMzXcDqOdsUX4GAuVEQWlLujf01BSnC7W0xQeTqagD3LTv+3Mx482taQ==","","0","2022-04-17","13:24:51","{""ec"":""L""}"
"2022-04-17","10:24:58","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004632520946|20220413083855|24.98||PID7rwNjPao7aAOyQSDhWVwjTWVQ/1+oH9jC1LaaBvfcbiNc59O/jwHvWZEGzlRf5H3ANvxFgk3hKxTwVbuOkqWM29zPNDVrYCGVYJkm0oo4Udk+JB7cWuWIFVTc2jjAN8Mcj5cBhmPK9mulgmHX5CNquKvRw2lWKT6BgA6EEVn5s7DJFPyrxwu7jOd2TKhOO+hLOpaH+LbmrrGIietDy7RfpMx0Tg/H+PGwdtaaCXKdfCx5n9NHOqfpTOFeE0RtmdUrZ6QZjW1L09WhTFjG4Al7ecqLpFYeWNk112DrAnkswQUgJ1d/RPId776nfppKYkxi6jxcycVmCZdd3adeXA==","","0","2022-04-17","13:24:58",""
"2022-04-17","10:25:03","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004618865486|20220413083450|3.29||rWaOnp+rQnWNaWbSYAeB/YwTgw7MuCi7RQB/ltusd5biNsre8XaWZn0z/g6otcp6fcQHeQxnrHB3zxWbMMg7oXXjNdXYaIJj8wSbnIdHax5YgCDyc5WekV85wMQRS3fsg1reG2Q1g50k1b+DBnnzDlQ13SGHSsA6GDGIlmEP9RMrHvmcL8Eh3wFgZn7/cIN+hFQwzuleQ5HOpHw/BCT5sBmL6ldbaMUfVhcpp+pLZgDn38C4xVDpW1RKbQEu0S5zwqwOKqkTGtB31/mmsQekuOJI/sqQlF/dcKjGjh+tPNeoUx0vAQSdbWj9cssQGSlaTtl36nSGSit5UhCfVyD8iA==","","0","2022-04-17","13:25:03",""
"2022-04-17","10:25:08","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970114438841865|20220409143019|8.60||gxwiBF6IeToOeGDPfPRhpzw5rdWxg9mtw8Ce1lW8SRbW6rPQgUN9oHmgT/L5a7lA80X2WimFGKeTJ11za0CyQPBh/n0+ENI+XlPyHdQHbsV+ikea2Qj9r3b2rAFqy1sbR7tDd6CVD5vtFGX/AA7k1g6e/4Kpxp5chEsmOawFHykBgEtmVmJ7F2jgUrBUN7U/RyE474aUL1G0pj+dNjmYqKRjH0GOAH3H2zdQ0ZeBEpclxn2Z08+vu6yKVEDf1UMCLNNNLoa8a0hc12WPzR2Zyzl7BODfz9KhDNEB0B6hGQd/woaJbdhIq+TGRi9dwHqK/tVTbmpslke0kyUU9yCumw==","","0","2022-04-17","13:25:08","{""ec"":""L""}"
"2022-04-17","10:25:13","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970114235685370|20220409125105|3.48||Mem1Y6vpBBbvZOF3MA+nE6SVqK0iZPv85HftRbsiovqYsbvZAMtkfWvACXiRf8B0ymt0SuSX8tuumLfzjFX1z+tCBvncNqF/4sgbCLay+45PIJMEfiB8sXk7KmO/735YDrfQDJ1lV0/ZrOOHoemFnmsLrU7XAkvDdrn7b9xL9AgySOEyEhShfQIXqGzbhsb/qTlvChwxasbynwklRQcisYQvLbBixNl1W5IW6Vb8h5S2zkJL6YXw2x4vUBvzoLGAvAxr1LSPY6jBi9+gPB4KddPsHQiTOCoKswm8tplQSVGLsJCpOBe7pj0gEqxqEpu38uJ40bOEdnXsSWjUra4O1w==","","0","2022-04-17","13:25:13",""
"2022-04-17","10:25:18","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004782913692|20220413091124|2.99||t/ilvA4WzKUt3YdaMvq4cuhH2V6g69t9yLMrWVhYYN1oKamzuJtoxjkF512D++v97b7nHGPWu0RIWx7OHS367gAnLtJE+DZyd7pfUlD7GI0z0FqXTNPHwAvJu7QIQ5Q9SlkKtc5/g7zQa4oQWXRyCSk4sOFzEa8vjbJEUWnDcEMewS6ZCAY8+7FsQN5VxnD1DmDB78oKp4y0damRSVZqNwlZmT7VG0QetIajVRoaEDQwdDgMUs1ZDB8Ym7/IAit9p7eMYkO+3vPkgbFphaR2/yojeZm8WPTYzNa7Vufb6SUfyW1vIUfKuANOFj867EZcQ1cfMR0dqprladS7zajz8g==","","0","2022-04-17","13:25:18","{""ec"":""L""}"
"2022-04-17","10:25:41","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004778159571|20220413091041|16.06||2sFcCvZPcpuQHSnLhM+eV0F6y7epobGWtR64jRannMwABFSNzvhWYR1ZaKZFriJNSjp5ka8pyGQ2cnpjXQ/SHDrx08XuPZiIKQEn9xLEltQLK/PY4k/xAeg63XMpvytDdhMeef0yFzCRS+/aegcJFzP4sFb0JO97LDuVnwHeohVtwFdq+eYJyRTrhVq+8CPO267H7ZFO4wXUCtpFhvT8ulHpdWqVy442tctvyXFkV21oDiFy5CH9r6NzS1ueS0iL1gBHTZtC2A6ATjeNfJMFBb5oPCJv3xPBInf5b1ReLCKmUPjNGE94qc23aI2snmDHCBkS2R3s6cp9f4/Y8cElAg==","","0","2022-04-17","13:25:41","{""ec"":""L""}"
"2022-04-17","10:25:48","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970117780665654|20220411165901|2.69||MN2IJLa+kdp8+Ey7CPGnkBEyyWNZS3wOKuAJgw2ogZr0ePefcBbIWs05DUGvEyziyKOw9SusV3Diu8vysVSgukL2AcRKPF+HjErcLKl3Kr8cjQ/hVLI/uXsRzs5Svs1EnQS85ypF0buRszbGMbB8M1bolIdsdix4m2FqKEdX85zVI8nhyEV/jh16TUDx/qE26SUWWLp22AwmdTbNplWAm2SVn4kwOlnId09UHpeMAJUIbiWfVt4Rr1oCLn7InvQ5es0Fx3sskxyEut7GLM7U1CCB+LPr4kPJgmKuESS6YxNFN5LHBAADQ9Lu9LheiXh78NHy9GaCUMcDNANWSJD3NQ==","","0","2022-04-17","13:25:48",""
"2022-04-17","10:25:54","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004808029263|20220413092220|18.86||kjibp9P3AyR8+tGy0FIBV20Xa2dcrKo7aUPIyBN1S9liPR2Bi8vlyNgzYCFUd/G3WoJKR3i6F0cp30QWzI57mSMMp7seMESuf2Xw25UGclFtCC1u+FmJExXeYy3AOrexLJVSs6mtWC4bU1GTr+ToRCCfjVx7gaixSxPVvux8kVCfd2FstoVw4tGm80RctvM2I8vT3+i0g5HcsCCx04OZ3A52b3zZvoMPszTLbnq++Tsy7UBC7ek04DX8F+bQbqIGYnNyl7ZwSJ2W7d65MxKEKlhE7KHrvdYOVmXr8Nh/D8iZbMCMGr/hTfvJaRR8a2TuMSXz2KECR0/x7cWeK+RBHQ==","","0","2022-04-17","13:25:54",""
"2022-04-17","10:25:58","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970118071872125|20220411183806|15.85||GUBUKcY2DHDDxXnkDW7MTckqPTQvNmbHH6wzebNypYyW88MW1sKphhdmq9rOhe4dQwQToR6mFT083CbGvk25QhoUJJCn2Tj9rnGXb+IEZzpg8QTa7wurl34BXBGzHwrXQMogib+7Mt+seEYa2J1hfDhzWSoJ8E6xnUO8S+vJAXczFYQcXB3qzgPdhnKtTTYCefWiblT45lZ2LjGxg5oRgm/QntQaBjqEPfX/H1HqdVu8C/G0/hhZCa/d2hYIiSA4VQ1z/qzgi1ZLSNpPG+4nVW/pl2lQqSULk1D0mw+MElzj2uiCSCzcBWZUHoS4W1NwVAgs3JcKnsMtOdGoRHYvjQ==","","0","2022-04-17","13:25:58",""
"2022-04-17","10:26:03","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970118125276428|20220411185148|34.58||cudLpgcquSz5JHtfixM46C4xFScrsLMYUmf0iHF0CSTF1CgphudwOpHq9bPuE0VzBc0rhqXTiIIsppuGCA58TvjjK41M42ifwz8jnbeWI9FnvkRaGKP5kEJve9WbUqSf3i0Q9i78h+rLI7eZifEUuv+7JQh6emv1e7FWpxfS7SH0JK2P5gHYWngq6IR6Ek93/5qSrVDin4ZFdelEdQBXhjR78mkX2P50mSu258FBI9XFkBBbojT+XPEU2v6bg9rfwTHovWefMP4clkKmvuRNK9xRnPXRPPBTj0XnOyL48V3SjrK6wHxwj8AajguzDyC0yDZVHIuyZHSnTj9saSNVgA==","","0","2022-04-17","13:26:03","{""ec"":""L""}"
"2022-04-17","10:26:10","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970117994859158|20220411182127|15.98||uBk5Vod+09nFAKWMH49Yo/1/V89hPGnsoDegM1Y5zMQv2jv5bPZvuThDwzwookYjeHKH4MXyKF/nc4oXoO5f5DOmWETW6lTAk2dI6HZpW0FyCv3/0ZTME67xiaskOEFJf/rdLMavPKdra3sCVeLupMHMMTflSgotVrpERpTpCDOcvcxlEcEs0dKEzVkglRYa239HDYqoR9oR9ylqMTy4Pyu/J89i61BuuGZUbUsa/xpuSaw8TCNdgDRO7cU0nOSwsFBeCcMOHCa8cC6SiTNlHjAdrLvXhVXfO3/UD7Ewc73FSerdBb7uzhzHlDQfpb7slZadg5UAxtbzu0AIqyip+g==","","0","2022-04-17","13:26:10",""
"2022-04-17","10:26:14","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970118146748663|20220411185708|35.54|42732446831|Q4SOpJUPe4O/f88txMWumM9xDS9NBfgQPYOMSUC3RLa5VWJZSJ59WKKcISy4dWCGcw4ZZd+QLMPo7cmo7pmBPlERLK8E+Cl0sPCxLgtL1XK32YhWAK0ZtngnYpGaxQwJOcjlR8GUuD7Cx4/FnG3aVLbHodtDkRv4rnX/HKOHAx6Ks/M4ZcrRUVKjPWNswUDqnRvgVsZ+qOuO3moQ4tjspUpXg3XW2Poz/YP6nZsIn9lcNOCpHLnxMgs2wE83L4NZsmtXSahtDwUsOkgQoKJPG3pEziJQ132/ZqpEsqAgbXp5FQMIiqtdR7XwvljybGUYk97hpuSXR5hJ8KDB1lAvHw==","","0","2022-04-17","13:26:14","{""ec"":""L""}"
"2022-04-17","10:26:19","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970118163154571|20220411190109|41.56||XLqO1kkpJ+Jdy3WQ83gJoQ4CzOO8r7hMy841z6o1u92j21kDj1FkkVVZjAhoDv2fQXUhgxZbn06tcDVVbtTBPCoevF/rpV132aA9iy8r3J6RXfUEyVc0JvDqeIrxvfAjpUuZfp524j74ww8xe3Feae4G106ueiJ7KVhVMqGlmoh8IPL4hPx8rWbkW90koyUxsGvFAjmdntPYsTQMgiDwaROWOPX61noXmdXjscwlK1Z09JcZyFqWlCwfoESKjcWmy3X5VMSFikNUMn4PoXu7BJGeDbU8UPKhvl3/UFObvnGpk7wVohXiRQIw5ph29SVdz+A8ON9thil/LolhEfGnJQ==","","0","2022-04-17","13:26:19",""
"2022-04-17","10:26:24","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970116733137550|20220411120922|36.24||UXkqk6SkNeq79HE1yHPev7EiXahgJy8xl11+Y9/EuF8WaohfnUfsY7lY+5REpy02MuALyRhC+HrJ1/Qx/sXvlSTiiBxkCX8OZ/WTLaVRa0BRRhVkbsuw4bX9WOItyen6tmgYuR1S5z88FAvDuF8OLwHGE1u37Cnx6+JiTuZoQrACHSDIV1Nr9r6Ea5Oph56fiGIOiIHoVvAUkglYRmq88mG5FVDiTofKQChui6yF9+djXPusIMGcmm0E7IR9bTVPiLj+QGGAe7ytHv4d/SPR7ELBtNzJEKvVdMyT3oGdMfk/44jjH8ZKH4qb/uoIJu8e0AAJHol9lyn3MjS8wewK4g==","","0","2022-04-17","13:26:24","{""ec"":""L""}"
"2022-04-17","10:26:36","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970117143419318|20220411145503|45.39||MHM/TFh3xyHf9v73nHxzNV3+NYjKoupM3Hr9CF3Gfgyjplqq8XCM5qXc5UroLULhJBtuET4fL3BoZvGcHTvJN2N2Ng+GTQ8KarJ5xDFwRolLWucml/g2Ib0scTcfZFssndoTHDmxAIa//cyXCHXHcJkicG7VehYs4ksUi7JFCS7nV81pFsAs5/NOK+ohCieWmL7VIjksIVgY3MrFRBqaH+u5yRACpEfKiGqcsdP2LdmZrh9eyGA7+ysBeskwjEo2c6XsSKnfqXR7OZWZ1meys/Qj/oFBz5p0NU9OrgpYR2r4GZaukboPCctZLNXyNRr4o+3BbTwE7iJP9ytt5LWrVA==","","0","2022-04-17","13:26:36",""
"2022-04-17","10:26:41","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970117019498767|20220411141013|5.84||rQZiNF1Vo4d2NKVFfCuDF5HNDO0Uoy414K4hkQzI2++DHwqGX2jY4mGEsBtTsz+E/hF6zKUmE5ZLAhvqFhSd2pjJqh3c3UlfPdVMxbMRGoGsVnP254FaVoJuYoR85AXg08ZhqVVkdOA2gnf1Lg3Jiu/YtY6LWkE61SLJlGLV/Ko0cn5mfQpONB70JgHOVl8zohmuiALimx+W4bwcYuyxcrtcDAD4ms4Xtjf6RP4cSTHDK3aMBz2qB0sWlrtM6bGiOLAAk+dbqdRwWX8x33aX1DOK2DdO8aJh9T6TEkUBFaPWK+YnZOGl2ZN+KgZIVmSJJWgFQnaat7boN8ipHHbO4g==","","0","2022-04-17","13:26:41","{""ec"":""L""}"
"2022-04-17","10:26:45","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970117155923210|20220411145550|3.49||Zr7XCHq1NWsxLpPxwIC6MB5XY2/dbjlb7b30pcJNxx7lOw5JnIoXlv1GJjSF8NIhJW1eyGrxCQffWX/zti2ipBW8ZKGxIo/zJUd/7fh/DEGYjJNsuIAXQaOjnB5rbSJeqmjvEoRx8vFvJCULLzwKWKPBahh+KAJxBmqBr6Uk9Cqi/bIPbE8UbYlAtLgqCNoPa99gxoXdXBy7o1nJfmjKVDhgVoKVNOrSYXJ0BCRELu7ef6gk4St2qtbm1DMtTTO1lvo2ifZ/TEsw73qCMWmCGKopIa09J+0fkAe6m562q4Fu++oOm1HDxyHyVpiYDx6QuEJmsynL9dySDF5bOIVLvA==","","0","2022-04-17","13:26:45",""
"2022-04-17","10:26:49","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820000583430591|20220411182003|20.95||pTS0Zl+VagX1ApdWLDLg/IFqdwrkbfSPU261JZ/MfDT3VUOT13ngwPE/kC33AoAGag/hLn+yvXCYwnfrVI0Jkvx1T20rBTWhISi2xF7jVaCKa6VDgQKm4fPTxMzgGP1N734u2SiMiRezR0DN3fWCAuKUz2tzDmOVEuIoRXn6F3oot3/LQ/GwS/QNTSrVODRD0nGVyL4AiW1hW4jUODEU7kRHq0T2GHgVEcH+XgNj9eAdqCzkamYc6hfGkCEuTu8km3OBodbB6dZLM5iOiZAAFijoZNwAplZo1a/ABnbWSOKDfDW/6rnI64MSOE+2H1QdUK6sfQFhEPPNv3EisbDrDw==","","0","2022-04-17","13:26:49","{""ec"":""L""}"
